PeakID	Annotation
1-86369	promoter
1-5217	enhancer
1-53232	enhancer
1-120243	promoter
1-90382	enhancer
1-133651	enhancer
1-90275	enhancer
1-82177	promoter
1-136997	enhancer
1-66183	enhancer
1-56829	promoter
1-2363	promoter
1-9026	promoter
1-8146	enhancer
1-30490	promoter
1-13062	enhancer
1-51099	promoter
1-68584	enhancer
1-128081	promoter
1-149820	promoter
1-27209	enhancer
1-105817	enhancer
1-98616	promoter
1-28129	enhancer
1-123353	promoter
1-142301	enhancer
1-28481	promoter
1-122344	promoter
1-51834	enhancer
1-56490	promoter
1-36756	promoter
1-121888	promoter
1-89441	promoter
1-51725	promoter
1-127369	enhancer
1-32887	promoter
1-59658	promoter
1-8183	enhancer
1-25806	promoter
1-17664	promoter
1-124538	enhancer
1-101241	promoter
1-48330	enhancer
1-132399	enhancer
1-140451	promoter
1-47922	promoter
1-2507	enhancer
1-32427	enhancer
1-70837	promoter
1-73209	promoter
1-93786	promoter
1-14276	enhancer
1-131949	enhancer
1-78475	enhancer
1-32557	promoter
1-64315	enhancer
1-16586	enhancer
1-83101	enhancer
1-87778	enhancer
1-65476	enhancer
1-74540	enhancer
1-8918	promoter
1-131526	promoter
1-105639	enhancer
1-133113	promoter
1-6341	promoter
1-29707	enhancer
1-106471	enhancer
1-90356	enhancer
1-76516	promoter
1-144076	promoter
1-35800	enhancer
1-42983	promoter
1-108013	promoter
1-90907	enhancer
1-94719	enhancer
1-20554	enhancer
1-100011	promoter
1-91496	promoter
1-48573	promoter
1-60095	enhancer
1-20748	enhancer
1-122170	promoter
1-128102	enhancer
1-67193	promoter
1-65950	promoter
1-52912	promoter
1-65326	enhancer
1-128103	enhancer
1-21732	promoter
1-101912	promoter
1-70152	promoter
1-91529	promoter
1-32623	promoter
1-27379	promoter
1-35391	enhancer
1-37223	promoter
1-73151	promoter
1-71980	promoter
1-19141	enhancer
1-58359	promoter
1-55428	enhancer
1-28756	promoter
1-19779	promoter
1-13755	promoter
1-71371	promoter
1-71886	promoter
1-125911	enhancer
1-120203	enhancer
1-45572	promoter
1-117488	promoter
1-7992	promoter
1-132815	promoter
1-120952	enhancer
1-26277	enhancer
1-5882	promoter
1-84441	promoter
1-139985	promoter
1-67265	promoter
1-61080	enhancer
1-10534	enhancer
1-8503	promoter
1-95453	promoter
1-100475	promoter
1-126162	promoter
1-293	promoter
1-33275	promoter
1-44320	enhancer
1-65220	enhancer
1-79106	enhancer
1-117062	promoter
1-95426	enhancer
1-10292	enhancer
1-120242	promoter
1-70149	promoter
1-111423	enhancer
1-112029	enhancer
1-16498	promoter
1-147840	promoter
1-150329	promoter
1-133302	enhancer
1-13684	enhancer
1-130505	promoter
1-143167	promoter
1-150331	promoter
1-137723	enhancer
1-124742	promoter
1-22662	promoter
1-133351	promoter
1-78473	promoter
1-92506	promoter
1-100882	enhancer
1-47546	enhancer
1-67959	enhancer
1-128213	enhancer
1-7241	promoter
1-97839	promoter
1-79280	enhancer
1-16138	enhancer
1-120273	promoter
1-145787	promoter
1-11163	enhancer
1-7483	promoter
1-83808	promoter
1-45407	promoter
1-80777	promoter
1-1311	enhancer
1-86584	enhancer
1-25859	enhancer
1-15921	promoter
1-1820	promoter
1-51782	promoter
1-32519	promoter
1-84253	promoter
1-47537	promoter
1-61426	promoter
1-73060	promoter
1-27415	promoter
1-120105	enhancer
1-108434	enhancer
1-71130	promoter
1-103955	promoter
1-46217	promoter
1-10558	enhancer
1-40667	enhancer
1-31781	promoter
1-144905	promoter
1-44036	enhancer
1-136948	enhancer
1-4711	promoter
1-107995	promoter
1-38258	promoter
1-29452	enhancer
1-150407	enhancer
1-27753	enhancer
1-76537	promoter
1-58197	promoter
1-84148	promoter
1-37056	enhancer
1-67630	enhancer
1-27522	promoter
1-110451	promoter
1-47243	promoter
1-130141	enhancer
1-15035	promoter
1-98674	promoter
1-136954	enhancer
1-125953	promoter
1-83374	enhancer
1-73432	promoter
1-57144	enhancer
1-71218	promoter
1-94208	enhancer
1-11758	enhancer
1-137717	enhancer
1-63660	promoter
1-89880	promoter
1-105797	enhancer
1-14275	enhancer
1-80637	promoter
1-120836	enhancer
1-92203	promoter
1-83470	promoter
1-87647	enhancer
1-85427	promoter
1-119005	promoter
1-133571	promoter
1-90806	promoter
1-145102	promoter
1-6659	promoter
1-40892	promoter
1-38444	promoter
1-94913	enhancer
1-62249	promoter
1-61334	promoter
1-93655	promoter
1-70446	promoter
1-100374	enhancer
1-98721	promoter
1-30674	enhancer
1-20875	enhancer
1-50631	promoter
1-109211	promoter
1-117191	promoter
1-55409	enhancer
1-45366	enhancer
1-72249	promoter
1-3936	promoter
1-69821	enhancer
1-75022	promoter
1-34344	promoter
1-21304	enhancer
1-15010	promoter
1-28366	enhancer
1-34863	promoter
1-107838	enhancer
1-63133	enhancer
1-59621	promoter
1-141215	promoter
1-51701	enhancer
1-105868	enhancer
1-147009	enhancer
1-33721	enhancer
1-11485	promoter
1-5687	enhancer
1-41875	promoter
1-34429	enhancer
1-114580	enhancer
1-144203	enhancer
1-46952	promoter
1-11388	promoter
1-21875	promoter
1-132979	enhancer
1-3750	promoter
1-87146	promoter
1-132808	enhancer
1-11760	promoter
1-117078	promoter
1-100590	promoter
1-8790	promoter
1-46874	promoter
1-89275	promoter
1-26492	promoter
1-32941	promoter
1-77495	enhancer
1-21869	promoter
1-30050	enhancer
1-139805	enhancer
1-69527	promoter
1-27338	enhancer
1-112629	promoter
1-21584	enhancer
1-8574	promoter
1-775	enhancer
1-54794	enhancer
1-10538	enhancer
1-51802	promoter
1-86786	promoter
1-67682	enhancer
1-16965	promoter
1-115234	enhancer
1-35540	promoter
1-48850	enhancer
1-21081	promoter
1-4823	promoter
1-47768	promoter
1-82238	promoter
1-145896	enhancer
1-42771	enhancer
1-46622	promoter
1-94875	promoter
1-108077	enhancer
1-124804	enhancer
1-129499	promoter
1-4053	enhancer
1-95268	enhancer
1-120191	promoter
1-56847	promoter
1-144126	promoter
1-135784	enhancer
1-34527	promoter
1-110163	promoter
1-60239	enhancer
1-106231	promoter
1-67075	promoter
1-144052	enhancer
1-56272	promoter
1-19964	promoter
1-57864	promoter
1-30142	promoter
1-89052	promoter
1-34547	promoter
1-20482	promoter
1-80755	enhancer
1-59763	promoter
1-62191	promoter
1-88989	enhancer
1-55398	promoter
1-106847	enhancer
1-131671	promoter
1-14609	promoter
1-102265	promoter
1-146271	promoter
1-69894	promoter
1-59668	promoter
1-108797	enhancer
1-97129	promoter
1-41868	promoter
1-146940	promoter
1-149929	promoter
1-148247	promoter
1-120367	enhancer
1-71041	promoter
1-3994	enhancer
1-84303	promoter
1-129555	enhancer
1-142061	promoter
1-19986	enhancer
1-19538	promoter
1-149004	promoter
1-40698	enhancer
1-24985	enhancer
1-58377	promoter
1-22386	promoter
1-112356	promoter
1-133073	promoter
1-112457	promoter
1-51693	enhancer
1-18013	promoter
1-18910	enhancer
1-111547	enhancer
1-41659	enhancer
1-102947	enhancer
1-13098	enhancer
1-101882	enhancer
1-90578	promoter
1-26654	promoter
1-19167	promoter
1-24049	enhancer
1-94397	enhancer
1-43696	promoter
1-83454	enhancer
1-119978	promoter
1-41898	promoter
1-112874	promoter
1-26390	promoter
1-78455	enhancer
1-125839	enhancer
1-10200	enhancer
1-26701	enhancer
1-45851	promoter
1-101351	enhancer
1-125977	promoter
1-145704	enhancer
1-57205	enhancer
1-3413	enhancer
1-40549	promoter
1-76334	promoter
1-121003	promoter
1-31188	enhancer
1-43721	promoter
1-66585	enhancer
1-113751	enhancer
1-104605	promoter
1-4779	enhancer
1-18745	promoter
1-30173	promoter
1-26699	enhancer
1-46816	promoter
1-61010	enhancer
1-121627	enhancer
1-87516	promoter
1-50152	enhancer
1-30508	promoter
1-81877	promoter
1-81581	enhancer
1-55030	enhancer
1-120310	enhancer
1-122396	enhancer
1-142886	promoter
1-9168	promoter
1-123456	enhancer
1-138676	enhancer
1-134068	enhancer
1-114093	enhancer
1-52888	promoter
1-55809	enhancer
1-57699	enhancer
1-72546	enhancer
1-18073	promoter
1-57886	promoter
1-120225	promoter
1-67954	enhancer
1-64650	enhancer
1-70782	promoter
1-108278	enhancer
1-15825	enhancer
1-33055	promoter
1-47076	promoter
1-77491	enhancer
1-39470	enhancer
1-83434	enhancer
1-104622	enhancer
1-135396	promoter
1-144412	enhancer
1-68202	promoter
1-85112	enhancer
1-32216	promoter
1-25441	promoter
1-72587	promoter
1-109725	promoter
1-34893	promoter
1-32351	promoter
1-132650	promoter
1-18676	promoter
1-144870	promoter
1-136104	enhancer
1-51015	enhancer
1-35332	promoter
1-93883	promoter
1-136401	promoter
1-38273	promoter
1-132629	promoter
1-78986	enhancer
1-107993	promoter
1-51014	enhancer
1-27131	promoter
1-76930	promoter
1-91751	promoter
1-143517	enhancer
1-130588	promoter
1-1314	enhancer
1-17639	promoter
1-69666	promoter
1-149869	promoter
1-67840	enhancer
1-123750	promoter
1-40454	enhancer
1-58438	promoter
1-36224	promoter
1-96635	enhancer
1-46296	promoter
1-137956	promoter
1-54613	promoter
1-27438	promoter
1-15305	promoter
1-94328	enhancer
1-14585	promoter
1-7997	promoter
1-102963	promoter
1-809	enhancer
1-127685	enhancer
1-121152	promoter
1-97619	enhancer
1-8296	promoter
1-110274	promoter
1-96284	promoter
1-47659	enhancer
1-19709	enhancer
1-31082	promoter
1-57579	promoter
1-119931	promoter
1-51035	promoter
1-67412	promoter
1-66858	promoter
1-144971	promoter
1-55746	enhancer
1-108027	promoter
1-53864	enhancer
1-48393	enhancer
1-104368	enhancer
1-56590	enhancer
1-53344	promoter
1-100783	promoter
1-121571	enhancer
1-110836	enhancer
1-30609	promoter
1-11766	enhancer
1-135100	promoter
1-93050	enhancer
1-4679	promoter
1-22955	promoter
1-48567	enhancer
1-25995	enhancer
1-25994	enhancer
1-128428	enhancer
1-128560	promoter
1-67755	promoter
1-109471	enhancer
1-130012	enhancer
1-54000	enhancer
1-32337	promoter
1-28237	promoter
1-75146	promoter
1-108682	enhancer
1-51546	promoter
1-144613	promoter
1-124211	promoter
1-72819	promoter
1-97642	promoter
1-83368	enhancer
1-34768	promoter
1-110325	promoter
1-40866	enhancer
1-33492	promoter
1-128130	enhancer
1-32898	promoter
1-78580	enhancer
1-6432	enhancer
1-51025	promoter
1-149202	promoter
1-94918	enhancer
1-140061	promoter
1-41512	promoter
1-27967	promoter
1-41061	promoter
1-40025	enhancer
1-33084	promoter
1-137017	promoter
1-104346	promoter
1-105903	promoter
1-102784	promoter
1-6548	promoter
1-89706	enhancer
1-72570	promoter
1-93159	promoter
1-92307	promoter
1-58006	promoter
1-71004	promoter
1-23003	enhancer
1-20694	enhancer
1-134646	enhancer
1-36281	promoter
1-19678	promoter
1-130579	enhancer
1-37917	enhancer
1-135755	enhancer
1-111912	promoter
1-733	enhancer
1-89307	promoter
1-48094	promoter
1-142339	promoter
1-36193	enhancer
1-1868	promoter
1-26290	promoter
1-125208	promoter
1-85083	promoter
1-4731	promoter
1-47894	enhancer
1-127733	enhancer
1-9213	promoter
1-29284	promoter
1-74933	enhancer
1-120362	promoter
1-92720	enhancer
1-7075	promoter
1-97122	enhancer
1-107934	enhancer
1-84372	promoter
1-32551	promoter
1-70532	promoter
1-104236	promoter
1-33308	promoter
1-9915	promoter
1-18589	promoter
1-99342	promoter
1-31584	enhancer
1-11819	enhancer
1-34067	enhancer
1-28141	promoter
1-109074	promoter
1-135880	promoter
1-84436	promoter
1-25573	promoter
1-136183	promoter
1-113504	enhancer
1-74302	enhancer
1-50816	enhancer
1-33276	promoter
1-2389	promoter
1-57086	enhancer
1-3032	promoter
1-10836	enhancer
1-127266	promoter
1-85009	enhancer
1-72945	promoter
1-44605	promoter
1-11283	promoter
1-120636	enhancer
1-84314	promoter
1-119929	promoter
1-2261	enhancer
1-125510	enhancer
1-112857	promoter
1-127956	enhancer
1-28885	enhancer
1-16449	promoter
1-78414	enhancer
1-133797	enhancer
1-728	enhancer
1-114782	promoter
1-87274	promoter
1-119279	promoter
1-67545	promoter
1-79332	enhancer
1-119754	promoter
1-132047	enhancer
1-111890	promoter
1-101525	promoter
1-126959	promoter
1-47082	promoter
1-77672	promoter
1-122268	enhancer
1-63515	enhancer
1-122312	promoter
1-4866	promoter
1-101089	enhancer
1-92364	promoter
1-13	promoter
1-12403	enhancer
1-124850	promoter
1-73302	promoter
1-126912	enhancer
1-119915	promoter
1-67069	enhancer
1-72586	promoter
1-14593	promoter
1-13529	enhancer
1-137029	promoter
1-106441	enhancer
1-54979	enhancer
1-140581	promoter
1-21918	promoter
1-63363	enhancer
1-106575	promoter
1-34278	enhancer
1-78496	enhancer
1-65706	promoter
1-112727	enhancer
1-129506	promoter
1-84149	promoter
1-37200	promoter
1-37079	enhancer
1-7473	enhancer
1-52414	promoter
1-103474	enhancer
1-72667	promoter
1-46269	enhancer
1-88824	enhancer
1-118417	enhancer
1-65068	enhancer
1-47514	enhancer
1-38251	promoter
1-138521	enhancer
1-6088	enhancer
1-39351	enhancer
1-69013	promoter
1-48804	promoter
1-122785	promoter
1-65194	enhancer
1-91812	enhancer
1-16702	promoter
1-24366	promoter
1-149736	enhancer
1-88034	promoter
1-132861	enhancer
1-44684	enhancer
1-59193	promoter
1-104932	enhancer
1-109983	promoter
1-24302	promoter
1-26017	enhancer
1-89400	promoter
1-24587	promoter
1-122457	promoter
1-76078	enhancer
1-120089	enhancer
1-68027	promoter
1-125627	enhancer
1-130098	enhancer
1-137383	enhancer
1-94490	promoter
1-121882	promoter
1-56040	promoter
1-59473	promoter
1-14924	promoter
1-47746	promoter
1-119986	enhancer
1-139213	promoter
1-89607	enhancer
1-10322	promoter
1-105932	enhancer
1-117050	promoter
1-122689	promoter
1-27824	enhancer
1-110006	enhancer
1-71569	promoter
1-52920	promoter
1-60243	enhancer
1-78696	enhancer
1-65190	promoter
1-98090	promoter
1-107432	enhancer
1-129828	promoter
1-149715	enhancer
1-16465	enhancer
1-23722	promoter
1-45487	promoter
1-86533	enhancer
1-19119	promoter
1-139441	enhancer
1-18490	enhancer
1-60357	enhancer
1-129055	promoter
1-34560	enhancer
1-71184	promoter
1-90318	enhancer
1-84545	enhancer
1-85049	enhancer
1-146887	enhancer
1-66000	promoter
1-137045	enhancer
1-48153	enhancer
1-1099	promoter
1-20429	promoter
1-10268	promoter
1-112122	enhancer
1-141184	enhancer
1-59418	promoter
1-141939	enhancer
1-92289	enhancer
1-13881	promoter
1-508	promoter
1-81433	enhancer
1-17410	promoter
1-67807	enhancer
1-101338	enhancer
1-24160	promoter
1-59126	promoter
1-14563	promoter
1-41527	enhancer
1-95468	enhancer
1-104156	enhancer
1-142865	promoter
1-64621	enhancer
1-81582	enhancer
1-75584	promoter
1-119461	promoter
1-111324	enhancer
1-44937	enhancer
1-38718	enhancer
1-34114	enhancer
1-32486	enhancer
1-49723	enhancer
1-140528	enhancer
1-33284	enhancer
1-39999	enhancer
1-98755	promoter
1-6325	enhancer
1-130231	enhancer
1-121728	enhancer
1-62742	enhancer
1-119780	promoter
1-146790	promoter
1-52817	promoter
1-4849	enhancer
1-122098	promoter
1-28513	promoter
1-50488	enhancer
1-96925	promoter
1-112039	promoter
1-49780	promoter
1-72254	promoter
1-36743	enhancer
1-9201	promoter
1-65402	enhancer
1-39554	promoter
1-104341	promoter
1-87453	enhancer
1-74066	promoter
1-73264	enhancer
1-120926	promoter
1-65195	enhancer
1-75830	enhancer
1-80346	promoter
1-48148	enhancer
1-53180	promoter
1-55979	enhancer
1-139472	promoter
1-141549	promoter
1-45536	promoter
1-74049	promoter
1-3096	promoter
1-120710	enhancer
1-70963	enhancer
1-24645	promoter
1-142126	promoter
1-136827	enhancer
1-23358	promoter
1-119251	promoter
1-65012	enhancer
1-122479	enhancer
1-79450	enhancer
1-7310	promoter
1-53068	promoter
1-130101	enhancer
1-100660	promoter
1-140130	enhancer
1-51247	promoter
1-87979	promoter
1-6127	promoter
1-29634	promoter
1-3088	promoter
1-105994	promoter
1-18347	enhancer
1-32969	promoter
1-109779	promoter
1-32016	promoter
1-102193	enhancer
1-23551	promoter
1-113061	promoter
1-80827	enhancer
1-109611	promoter
1-145139	promoter
1-77989	promoter
1-59031	promoter
1-32740	enhancer
1-2551	enhancer
1-29224	promoter
1-82221	promoter
1-16725	enhancer
1-40254	promoter
1-47402	enhancer
1-92708	promoter
1-81819	enhancer
1-132307	promoter
1-128580	promoter
1-54886	enhancer
1-71116	promoter
1-73339	promoter
1-44760	enhancer
1-142341	promoter
1-85687	promoter
1-63509	promoter
1-70796	promoter
1-66798	promoter
1-40406	promoter
1-106465	enhancer
1-67494	enhancer
1-4962	enhancer
1-41058	promoter
1-68337	promoter
1-97085	promoter
1-145235	enhancer
1-92803	enhancer
1-148326	promoter
1-86925	promoter
1-143439	enhancer
1-13299	enhancer
1-10367	promoter
1-11771	enhancer
1-118979	promoter
1-67328	enhancer
1-88816	promoter
1-44831	promoter
1-97703	promoter
1-114801	enhancer
1-57927	promoter
1-106742	promoter
1-120127	promoter
1-51010	promoter
1-122165	promoter
1-109417	promoter
1-97273	enhancer
1-45825	enhancer
1-142645	enhancer
1-111637	enhancer
1-76123	enhancer
1-85431	promoter
1-145802	promoter
1-67676	enhancer
1-12962	promoter
1-70718	promoter
1-141084	promoter
1-34267	enhancer
1-99755	promoter
1-147398	enhancer
1-27763	enhancer
1-28362	promoter
1-24006	enhancer
1-55992	enhancer
1-94844	promoter
1-106677	promoter
1-97534	enhancer
1-22206	enhancer
1-729	enhancer
1-40699	enhancer
1-115326	enhancer
1-33612	promoter
1-71442	promoter
1-105830	enhancer
1-111149	promoter
1-59502	promoter
1-141807	promoter
1-8509	enhancer
1-90089	promoter
1-21336	promoter
1-69905	promoter
1-80211	promoter
1-129661	enhancer
1-56538	enhancer
1-124605	promoter
1-135541	promoter
1-55192	promoter
1-112367	promoter
1-6751	enhancer
1-664	enhancer
1-112998	enhancer
1-4980	promoter
1-137748	promoter
1-47999	enhancer
1-8074	promoter
1-136453	promoter
1-103259	enhancer
1-113818	promoter
1-44316	enhancer
1-134679	enhancer
1-51133	promoter
1-112234	enhancer
1-23656	enhancer
1-107427	promoter
1-7853	enhancer
1-120942	promoter
1-10078	enhancer
1-80623	enhancer
1-32502	promoter
1-57121	promoter
1-61510	promoter
1-40732	promoter
1-103824	enhancer
1-97907	promoter
1-32755	promoter
1-94249	promoter
1-73582	enhancer
1-17253	enhancer
1-116847	promoter
1-87541	enhancer
1-27892	promoter
1-136216	enhancer
1-141806	promoter
1-2643	promoter
1-29545	promoter
1-85254	promoter
1-65670	enhancer
1-4713	promoter
1-7186	promoter
1-51840	enhancer
1-89956	enhancer
1-69152	promoter
1-57755	promoter
1-139293	promoter
1-2180	promoter
1-127683	enhancer
1-94388	promoter
1-53454	promoter
1-79937	promoter
1-94327	enhancer
1-141927	enhancer
1-113977	enhancer
1-77481	enhancer
1-78001	enhancer
1-120728	enhancer
1-25766	enhancer
1-80963	promoter
1-132128	promoter
1-65609	promoter
1-145730	promoter
1-80936	enhancer
1-20229	promoter
1-56723	enhancer
1-62114	enhancer
1-110220	promoter
1-66332	promoter
1-31541	promoter
1-92594	promoter
1-101104	enhancer
1-45336	enhancer
1-136548	enhancer
1-15850	promoter
1-120069	promoter
1-58464	enhancer
1-50797	promoter
1-128506	enhancer
1-105224	promoter
1-132290	promoter
1-36798	enhancer
1-76155	enhancer
1-25883	promoter
1-106459	enhancer
1-35154	enhancer
1-111765	promoter
1-1816	enhancer
1-4527	promoter
1-73113	promoter
1-62817	enhancer
1-2742	enhancer
1-58694	enhancer
1-66901	enhancer
1-102723	promoter
1-132200	promoter
1-71215	promoter
1-101229	enhancer
1-118021	enhancer
1-72579	promoter
1-74969	enhancer
1-148507	enhancer
1-52877	promoter
1-54303	promoter
1-41968	enhancer
1-133369	enhancer
1-4375	promoter
1-148583	promoter
1-119676	promoter
1-20383	enhancer
1-48379	enhancer
1-61148	promoter
1-114205	promoter
1-71721	promoter
1-53231	enhancer
1-66344	enhancer
1-106281	enhancer
1-69834	promoter
1-143252	promoter
1-7908	promoter
1-114232	promoter
1-119984	enhancer
1-116261	enhancer
1-41584	promoter
1-37687	promoter
1-126661	promoter
1-68013	enhancer
1-850	promoter
1-137611	enhancer
1-107888	promoter
1-148073	enhancer
1-136617	enhancer
1-127572	promoter
1-18857	promoter
1-56966	promoter
1-117870	promoter
1-138155	promoter
1-143596	enhancer
1-132424	promoter
1-24394	promoter
1-142337	promoter
1-56696	enhancer
1-30038	enhancer
1-125393	promoter
1-84229	enhancer
1-24154	promoter
1-5099	promoter
1-48109	promoter
1-48294	enhancer
1-32243	promoter
1-118371	enhancer
1-58589	enhancer
1-63537	enhancer
1-81603	enhancer
1-42173	promoter
1-142354	enhancer
1-70268	promoter
1-139570	promoter
1-75473	promoter
1-91822	promoter
1-115146	promoter
1-62606	promoter
1-143225	promoter
1-147203	enhancer
1-105975	enhancer
1-66043	promoter
1-116035	promoter
1-36485	enhancer
1-7529	promoter
1-130589	enhancer
1-50429	enhancer
1-28248	promoter
1-28413	enhancer
1-41183	promoter
1-77675	promoter
1-130950	enhancer
